11:16:01.691,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.790,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:01.889,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.989,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.088,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.187,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.384,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.483,-> ,from: ,1782,Range: ,0.55,m	 ,0.5
11:16:02.580,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.712,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.812,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.670,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.769,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.868,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.967,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.066,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.164,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.263,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.364,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.460,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.591,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.691,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.790,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:01.889,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.989,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.088,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.187,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.384,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.483,-> ,from: ,1782,Range: ,0.55,m	 ,0.5
11:16:02.580,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.712,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.812,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.670,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.769,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.868,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.967,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.066,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.164,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.263,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.364,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.460,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.591,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.691,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.790,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:01.889,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.989,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.088,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.187,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.384,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.483,-> ,from: ,1782,Range: ,0.55,m	 ,0.5
11:16:02.580,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.712,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.812,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.670,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.769,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.868,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.967,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.066,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.164,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.263,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.364,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.460,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.591,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.691,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.790,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:01.889,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.989,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.088,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.187,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.384,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.483,-> ,from: ,1782,Range: ,0.55,m	 ,0.5
11:16:02.580,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.712,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.812,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.670,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.769,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.868,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.967,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.066,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.164,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.263,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.364,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.460,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.591,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.691,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.790,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:01.889,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:01.989,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.088,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.187,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.384,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.483,-> ,from: ,1782,Range: ,0.55,m	 ,0.5
11:16:02.580,-> ,from: ,1782,Range: ,0.56,m	 ,0.5
11:16:02.712,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:02.812,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.670,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.769,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:00.868,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
11:16:00.967,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.066,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.164,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.263,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.364,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.460,-> ,from: ,1782,Range: ,0.59,m	 ,0.5
11:16:01.591,-> ,from: ,1782,Range: ,0.58,m	 ,0.5
11:16:01.691,-> ,from: ,1782,Range: ,0.57,m	 ,0.5
19:19:16.903,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.60,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.72,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.70,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.73,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.73,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.70,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.744,-> ,from: ,1782,Range: ,0.67,m	 ,0.6
19:19:18.843,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.942,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:19.041,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:19.140,-> ,from: ,1782,Range: ,0.74,m	 ,0.6
19:19:19.240,-> ,from: ,1782,Range: ,0.65,m	 ,0.6
19:19:19.338,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:16.903,-> ,from: ,1782,Range: ,0.71,m	 ,0.6
19:19:17.002,-> ,from: ,1782,Range: ,0.61,m	 ,0.6
19:19:17.101,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:17.201,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:17.299,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.398,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:17.627,-> ,from: ,1782,Range: ,0.69,m	 ,0.6
19:19:17.724,-> ,from: ,1782,Range: ,0.68,m	 ,0.6
19:19:17.824,-> ,from: ,1782,Range: ,0.66,m	 ,0.6
19:19:17.922,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:19:18.021,-> ,from: ,1782,Range: ,0.54,m	 ,0.6
19:19:18.120,-> ,from: ,1782,Range: ,0.59,m	 ,0.6
19:19:18.220,-> ,from: ,1782,Range: ,0.63,m	 ,0.6
19:19:18.318,-> ,from: ,1782,Range: ,0.57,m	 ,0.6
19:19:18.416,-> ,from: ,1782,Range: ,0.62,m	 ,0.6
19:19:18.514,-> ,from: ,1782,Range: ,0.64,m	 ,0.6
19:22:32.605,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:32.737,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.835,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.935,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:33.033,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:33.132,-> ,from: ,1782,Range: ,0.66,m	 ,0.7
19:22:33.230,-> ,from: ,1782,Range: ,0.71,m	 ,0.7
19:22:33.328,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:33.427,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:33.525,-> ,from: ,1782,Range: ,0.68,m	 ,0.7
19:22:33.624,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:33.756,-> ,from: ,1782,Range: ,0.76,m	 ,0.7
19:22:33.855,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.053,-> ,from: ,1782,Range: ,0.75,m	 ,0.7
19:22:34.152,-> ,from: ,1782,Range: ,0.78,m	 ,0.7
19:22:34.252,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:34.351,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:34.449,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:34.548,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.647,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.779,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:34.878,-> ,from: ,1782,Range: ,0.76,m	 ,0.7
19:22:34.977,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:32.605,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:32.737,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.835,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.935,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:33.033,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:33.132,-> ,from: ,1782,Range: ,0.66,m	 ,0.7
19:22:33.230,-> ,from: ,1782,Range: ,0.71,m	 ,0.7
19:22:33.328,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:33.427,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:33.525,-> ,from: ,1782,Range: ,0.68,m	 ,0.7
19:22:33.624,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:33.756,-> ,from: ,1782,Range: ,0.76,m	 ,0.7
19:22:33.855,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.053,-> ,from: ,1782,Range: ,0.75,m	 ,0.7
19:22:34.152,-> ,from: ,1782,Range: ,0.78,m	 ,0.7
19:22:34.252,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:34.351,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:34.449,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:34.548,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.647,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.779,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:34.878,-> ,from: ,1782,Range: ,0.76,m	 ,0.7
19:22:34.977,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:32.605,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:32.737,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.835,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.935,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:33.033,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:33.132,-> ,from: ,1782,Range: ,0.66,m	 ,0.7
19:22:33.230,-> ,from: ,1782,Range: ,0.71,m	 ,0.7
19:22:33.328,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:33.427,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:33.525,-> ,from: ,1782,Range: ,0.68,m	 ,0.7
19:22:33.624,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:33.756,-> ,from: ,1782,Range: ,0.76,m	 ,0.7
19:22:33.855,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.053,-> ,from: ,1782,Range: ,0.75,m	 ,0.7
19:22:34.152,-> ,from: ,1782,Range: ,0.78,m	 ,0.7
19:22:34.252,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:34.351,-> ,from: ,1782,Range: ,0.73,m	 ,0.7
19:22:34.449,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:34.548,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.647,-> ,from: ,1782,Range: ,0.74,m	 ,0.7
19:22:34.779,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:34.878,-> ,from: ,1782,Range: ,0.76,m	 ,0.7
19:22:34.977,-> ,from: ,1782,Range: ,0.72,m	 ,0.7
19:22:32.605,-> ,from: ,1782,Range: ,0.77,m	 ,0.7
19:22:32.737,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
19:22:32.835,-> ,from: ,1782,Range: ,0.70,m	 ,0.7
